RowId,YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,Geolocation,ClassID,TopicID,QuestionID,LocationID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2
BRFSS~2019~2019~20~Q31~TCC02~AGE~RACE,2019,2019,KS,Kansas,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Age Group,65 years or older,Race/Ethnicity,Native Am/Alaskan Native,POINT (-98.20078122699965 38.34774030000045),C06,TCC02,Q31,20,AGE,65PLUS,RACE,NAA
BRFSS~2019~2022~21~Q31~TCC02~AGE~OVERALL,2019,2022,KY,Kentucky,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,44.0,44.0,,,33.0,55.6,Age Group,50-64 years,,,POINT (-84.77497104799966 37.645970271000465),C06,TCC02,Q31,21,AGE,5064,OVERALL,OVERALL
BRFSS~2019~2022~21~Q31~TCC02~AGE~SEX,2019,2022,KY,Kentucky,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,41.2,41.2,,,27.7,56.1,Age Group,65 years or older,Sex,Female,POINT (-84.77497104799966 37.645970271000465),C06,TCC02,Q31,21,AGE,65PLUS,SEX,FEMALE
BRFSS~2019~2022~24~Q31~TCC02~AGE~RACE,2019,2022,MD,Maryland,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Age Group,50-64 years,Race/Ethnicity,Native Am/Alaskan Native,POINT (-76.60926011099963 39.29058096400047),C06,TCC02,Q31,24,AGE,5064,RACE,NAA
BRFSS~2019~2019~22~Q31~TCC02~AGE~RACE,2019,2019,LA,Louisiana,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,43.3,43.3,,,35.1,51.9,Age Group,Overall,Race/Ethnicity,"White, non-Hispanic",POINT (-92.44568007099969 31.31266064400046),C06,TCC02,Q31,22,AGE,AGE_OVERALL,RACE,WHT
BRFSS~2019~2022~20~Q31~TCC02~AGE~RACE,2019,2022,KS,Kansas,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Age Group,Overall,Race/Ethnicity,Native Am/Alaskan Native,POINT (-98.20078122699965 38.34774030000045),C06,TCC02,Q31,20,AGE,AGE_OVERALL,RACE,NAA
BRFSS~2019~2019~27~Q31~TCC02~AGE~SEX,2019,2019,MN,Minnesota,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,30.0,30.0,,,23.6,37.3,Age Group,Overall,Sex,Male,POINT (-94.79420050299967 46.35564873600049),C06,TCC02,Q31,27,AGE,AGE_OVERALL,SEX,MALE
BRFSS~2019~2022~17~Q31~TCC02~AGE~SEX,2019,2022,IL,Illinois,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Age Group,65 years or older,Sex,Male,POINT (-88.99771017799969 40.48501028300046),C06,TCC02,Q31,17,AGE,65PLUS,SEX,MALE
BRFSS~2019~2019~19~Q31~TCC02~AGE~SEX,2019,2019,IA,Iowa,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,40.2,40.2,,,30.5,50.6,Age Group,50-64 years,Sex,Female,POINT (-93.81649055599968 42.46940091300047),C06,TCC02,Q31,19,AGE,5064,SEX,FEMALE
BRFSS~2019~2022~26~Q31~TCC02~AGE~RACE,2019,2022,MI,Michigan,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Age Group,50-64 years,Race/Ethnicity,Native Am/Alaskan Native,POINT (-84.71439026999968 44.6613195430005),C06,TCC02,Q31,26,AGE,5064,RACE,NAA
BRFSS~2019~2022~22~Q31~TCC02~AGE~RACE,2019,2022,LA,Louisiana,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Age Group,50-64 years,Race/Ethnicity,"Black, non-Hispanic",POINT (-92.44568007099969 31.31266064400046),C06,TCC02,Q31,22,AGE,5064,RACE,BLK
BRFSS~2019~2022~9002~Q31~TCC02~AGE~OVERALL,2019,2022,MDW,Midwest,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,44.2,44.2,,,40.4,47.9,Age Group,50-64 years,,,,C06,TCC02,Q31,9002,AGE,5064,OVERALL,OVERALL
BRFSS~2019~2019~22~Q31~TCC02~AGE~RACE,2019,2019,LA,Louisiana,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,,,~,No Data Available,,,Age Group,50-64 years,Race/Ethnicity,Native Am/Alaskan Native,POINT (-92.44568007099969 31.31266064400046),C06,TCC02,Q31,22,AGE,5064,RACE,NAA
BRFSS~2019~2022~15~Q31~TCC02~AGE~SEX,2019,2022,HI,Hawaii,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,38.6,38.6,,,26.8,51.8,Age Group,65 years or older,Sex,Male,POINT (-157.85774940299973 21.304850435000446),C06,TCC02,Q31,15,AGE,65PLUS,SEX,MALE
BRFSS~2019~2019~26~Q31~TCC02~AGE~SEX,2019,2019,MI,Michigan,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,28.8,28.8,,,18.3,42.1,Age Group,65 years or older,Sex,Female,POINT (-84.71439026999968 44.6613195430005),C06,TCC02,Q31,26,AGE,65PLUS,SEX,FEMALE
BRFSS~2019~2019~19~Q31~TCC02~AGE~OVERALL,2019,2019,IA,Iowa,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,27.0,27.0,,,23.0,31.4,Age Group,Overall,,,POINT (-93.81649055599968 42.46940091300047),C06,TCC02,Q31,19,AGE,AGE_OVERALL,OVERALL,OVERALL
BRFSS~2019~2022~18~Q31~TCC02~AGE~SEX,2019,2022,IN,Indiana,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,33.1,33.1,,,24.4,43.0,Age Group,65 years or older,Sex,Female,POINT (-86.14996019399968 39.766910452000445),C06,TCC02,Q31,18,AGE,65PLUS,SEX,FEMALE
BRFSS~2019~2022~16~Q31~TCC02~AGE~SEX,2019,2022,ID,Idaho,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,24.5,24.5,,,17.9,32.7,Age Group,Overall,Sex,Male,POINT (-114.3637300419997 43.682630005000476),C06,TCC02,Q31,16,AGE,AGE_OVERALL,SEX,MALE
BRFSS~2019~2022~17~Q31~TCC02~AGE~SEX,2019,2022,IL,Illinois,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Age Group,50-64 years,Sex,Male,POINT (-88.99771017799969 40.48501028300046),C06,TCC02,Q31,17,AGE,5064,SEX,MALE
BRFSS~2019~2022~16~Q31~TCC02~AGE~OVERALL,2019,2022,ID,Idaho,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,21.6,21.6,,,16.2,28.3,Age Group,65 years or older,,,POINT (-114.3637300419997 43.682630005000476),C06,TCC02,Q31,16,AGE,65PLUS,OVERALL,OVERALL
BRFSS~2019~2022~20~Q31~TCC02~AGE~RACE,2019,2022,KS,Kansas,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Age Group,65 years or older,Race/Ethnicity,"Black, non-Hispanic",POINT (-98.20078122699965 38.34774030000045),C06,TCC02,Q31,20,AGE,65PLUS,RACE,BLK
BRFSS~2019~2022~24~Q31~TCC02~AGE~RACE,2019,2022,MD,Maryland,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Age Group,50-64 years,Race/Ethnicity,"Black, non-Hispanic",POINT (-76.60926011099963 39.29058096400047),C06,TCC02,Q31,24,AGE,5064,RACE,BLK
BRFSS~2019~2022~24~Q31~TCC02~AGE~OVERALL,2019,2022,MD,Maryland,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,30.8,30.8,,,24.4,38.0,Age Group,Overall,,,POINT (-76.60926011099963 39.29058096400047),C06,TCC02,Q31,24,AGE,AGE_OVERALL,OVERALL,OVERALL
BRFSS~2019~2022~27~Q31~TCC02~AGE~SEX,2019,2022,MN,Minnesota,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,14.6,14.6,,,9.9,21.1,Age Group,65 years or older,Sex,Female,POINT (-94.79420050299967 46.35564873600049),C06,TCC02,Q31,27,AGE,65PLUS,SEX,FEMALE
BRFSS~2019~2019~22~Q31~TCC02~AGE~SEX,2019,2019,LA,Louisiana,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,42.6,42.6,,,32.7,53.1,Age Group,Overall,Sex,Male,POINT (-92.44568007099969 31.31266064400046),C06,TCC02,Q31,22,AGE,AGE_OVERALL,SEX,MALE
